source_sheet,source_row,original_keyword,normalized_region_name,candidate_sido,candidate_sigungu,candidate_parent,match_method,confidence,reason,status,candidate_parents,region_id,parent_region_id
대전,17,성남동,성남동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c131-b0a8-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,18,홍도동,홍도동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-d64d-b3c4-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,19,삼성동,삼성동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c0bc-c131-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,20,대전동구 정동,정동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c815-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,21,대전동구 중동,중동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c911-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,22,대전동구 추동,추동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-cd94-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,23,비룡동,비룡동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-be44-b8e1-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,24,주산동,주산동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c8fc-c0b0-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,25,대전동구 용계동,용계동,대전광역시,,,official_legal_dong_exact_name_within_source_sheet,low,Multiple active legal-dong parents matched within the source-sheet jurisdiction.,needs_review,"['동구', '유성구']",kr-b300-c804-kr-c6a9-acc4-b3d9,
대전,26,마산동,마산동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-b9c8-c0b0-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,27,효평동,효평동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-d6a8-d3c9-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,28,대전동구 직동,직동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c9c1-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,29,세천동,세천동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c138-cc9c-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,30,신상동,신상동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c2e0-c0c1-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,31,신하동,신하동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c2e0-d558-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,32,신촌동,신촌동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c2e0-cd0c-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,33,사성동,사성동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c0ac-c131-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,34,내탑동,내탑동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-b0b4-d0d1-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,35,대전동구 오동,오동,대전광역시,,,official_legal_dong_exact_name_within_source_sheet,low,Multiple active legal-dong parents matched within the source-sheet jurisdiction.,needs_review,"['동구', '서구']",kr-b300-c804-kr-c624-b3d9,
대전,36,주촌동,주촌동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c8fc-cd0c-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,37,낭월동,낭월동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-b0ad-c6d4-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,38,대별동,대별동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-b300-bcc4-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,39,이사동,이사동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-c774-c0ac-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,40,대성동,대성동,대전광역시,동구,동구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['동구'],kr-b300-c804-kr-b300-c131-b3d9,kr-b300-c804-kr-b3d9-ad6c
대전,41,은행동,은행동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c740-d589-b3d9,kr-b300-c804-kr-c911-ad6c
대전,42,선화동,선화동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c120-d654-b3d9,kr-b300-c804-kr-c911-ad6c
대전,43,대전중구 목동,목동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-baa9-b3d9,kr-b300-c804-kr-c911-ad6c
대전,44,중촌동,중촌동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c911-cd0c-b3d9,kr-b300-c804-kr-c911-ad6c
대전,45,대흥동,대흥동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-b300-d765-b3d9,kr-b300-c804-kr-c911-ad6c
대전,46,문창동,문창동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-bb38-cc3d-b3d9,kr-b300-c804-kr-c911-ad6c
대전,47,석교동,석교동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c11d-ad50-b3d9,kr-b300-c804-kr-c911-ad6c
대전,48,대전중구 호동,호동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-d638-b3d9,kr-b300-c804-kr-c911-ad6c
대전,49,옥계동,옥계동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c625-acc4-b3d9,kr-b300-c804-kr-c911-ad6c
대전,50,대사동,대사동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-b300-c0ac-b3d9,kr-b300-c804-kr-c911-ad6c
대전,51,부사동,부사동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-bd80-c0ac-b3d9,kr-b300-c804-kr-c911-ad6c
대전,52,용두동,용두동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c6a9-b450-b3d9,kr-b300-c804-kr-c911-ad6c
대전,53,오류동,오류동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c624-b958-b3d9,kr-b300-c804-kr-c911-ad6c
대전,54,태평동,태평동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-d0dc-d3c9-b3d9,kr-b300-c804-kr-c911-ad6c
대전,55,유천동,유천동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c720-cc9c-b3d9,kr-b300-c804-kr-c911-ad6c
대전,56,문화동,문화동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-bb38-d654-b3d9,kr-b300-c804-kr-c911-ad6c
대전,57,산성동,산성동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c0b0-c131-b3d9,kr-b300-c804-kr-c911-ad6c
대전,58,사정동,사정동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c0ac-c815-b3d9,kr-b300-c804-kr-c911-ad6c
대전,59,안영동,안영동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c548-c601-b3d9,kr-b300-c804-kr-c911-ad6c
대전,60,무수동,무수동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-bb34-c218-b3d9,kr-b300-c804-kr-c911-ad6c
대전,61,구완동,구완동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-ad6c-c644-b3d9,kr-b300-c804-kr-c911-ad6c
대전,62,침산동,침산동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-ce68-c0b0-b3d9,kr-b300-c804-kr-c911-ad6c
대전,63,목달동,목달동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-baa9-b2ec-b3d9,kr-b300-c804-kr-c911-ad6c
대전,64,정생동,정생동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c815-c0dd-b3d9,kr-b300-c804-kr-c911-ad6c
대전,65,어남동,어남동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-c5b4-b0a8-b3d9,kr-b300-c804-kr-c911-ad6c
대전,66,대전중구 금동,금동,대전광역시,중구,중구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['중구'],kr-b300-c804-kr-ae08-b3d9,kr-b300-c804-kr-c911-ad6c
대전,67,복수동,복수동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-bcf5-c218-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,68,대전서구 변동,변동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-bcc0-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,69,도마동,도마동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-b3c4-b9c8-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,70,정림동,정림동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-c815-b9bc-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,71,용문동,용문동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-c6a9-bb38-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,72,탄방동,탄방동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-d0c4-bc29-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,73,괴정동,괴정동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-ad34-c815-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,74,가장동,가장동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-ac00-c7a5-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,75,대전서구 내동,내동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-b0b4-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,76,갈마동,갈마동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-ac08-b9c8-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,77,둔산동,둔산동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-b454-c0b0-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,78,월평동,월평동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-c6d4-d3c9-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,79,가수원동,가수원동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-ac00-c218-c6d0-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,80,도안동,도안동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-b3c4-c548-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,81,관저동,관저동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-ad00-c800-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,82,흑석동,흑석동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-d751-c11d-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,83,매노동,매노동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-b9e4-b178-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,84,산직동,산직동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-c0b0-c9c1-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,85,장안동,장안동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-c7a5-c548-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,86,대전서구 평촌동,평촌동,대전광역시,,,official_legal_dong_exact_name_within_source_sheet,low,Multiple active legal-dong parents matched within the source-sheet jurisdiction.,needs_review,"['대덕구', '서구']",kr-b300-c804-kr-d3c9-cd0c-b3d9,
대전,88,우명동,우명동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-c6b0-ba85-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,89,원정동,원정동,대전광역시,서구,서구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['서구'],kr-b300-c804-kr-c6d0-c815-b3d9,kr-b300-c804-kr-c11c-ad6c
대전,90,원내동,원내동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-c6d0-b0b4-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,91,교촌동,교촌동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-ad50-cd0c-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,92,대정동,대정동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-b300-c815-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,94,학하동,학하동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-d559-d558-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,95,계산동,계산동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-acc4-c0b0-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,96,성북동,성북동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-c131-bd81-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,97,대전유성구 세동,세동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-c138-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,98,송정동,송정동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-c1a1-c815-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,99,대전유성구 방동,방동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-bc29-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,100,봉명동,봉명동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-bd09-ba85-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,101,구암동,구암동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-ad6c-c554-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,102,덕명동,덕명동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-b355-ba85-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,103,원신흥동,원신흥동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-c6d0-c2e0-d765-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,104,상대동,상대동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-c0c1-b300-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,105,복용동,복용동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-bcf5-c6a9-b3d9,kr-b300-c804-kr-c720-c131-ad6c
대전,106,장대동,장대동,대전광역시,유성구,유성구,official_legal_dong_exact_name_within_source_sheet,high,Exactly one active legal-dong parent matched the source-sheet jurisdiction.,confirmed,['유성구'],kr-b300-c804-kr-c7a5-b300-b3d9,kr-b300-c804-kr-c720-c131-ad6c
